"number","title","pageid","namespace","length","touched"
"10303","Theepan","19665143","","15296","20170310140255"
"10304","Charles_Dawson_Booker","19673444","","9197","20170310140303"
"10305","Donald_Swain_Lewis","19676750","","4243","20170310140303"
"10306","Murder_of_Robert_Kissel","19680879","","12205","20170310080133"
"10307","Zawadka_Morochowska","19684394","","4528","20170310163403"
"10308","Mirza_Dilshad_Beg","19696446","","7863","20161125093719"
"10309","Elena_Murgoci","19716037","","1805","20170310140417"
"10310","Henry_T._Waskow","19718489","","13323","20170224062111"
"10311","Charles_Newcombe","19725161","","4095","20170226233037"
"10312","Yukio_Shimomura","19727960","","2943","20170310140454"
"10313","William_Sawelson","19731888","","2754","20170304024416"
"10314","Pat_Spirito","19734175","","13289","20170310140508"
"10315","Charles_Chapman_(RFC_officer)","19735808","","3785","20170310140510"
"10316","Hans-Joachim_Förster","19737000","","5007","20170305080940"
"10317","Martin_McBreen","19737454","","5068","20170209121638"
"10318","Siegfried_Lüdden","19740848","","7401","20170305080940"
"10319","Kandiah_Ulaganathan","19742920","","3319","20170209121646"
"10320","Murder_of_Henry_Byrne_and_John_Morley","19755433","","9029","20170205204349"
"10321","Anne_Margrethe_Strømsheim","19756944","","11245","20170310140538"
"10322","Siegfried_Koitschka","19760546","","5936","20170304024625"
"10323","Menon_IV_of_Pharsalus","19769120","","2648","20170218011008"
"10324","Gertrud_Kolmar","19773303","","8018","20170310140618"
"10325","Arnold_van_den_Hoek","19776989","","1276","20170121050829"
"10326","Ralph_Robertson","19782240","","3210","20170228164715"
"10327","Heinz_Sieder","19785591","","6933","20170305081229"
"10328","Mirko_Bröder","19790226","","2328","20170301111125"
"10329","Abram_Szpiro","19791217","","2496","20170121050832"
"10330","Sir_Walter_Barttelot,_3rd_Baronet","19798821","","13774","20161221073453"
"10331","Alajos_Drávecz","19800626","","1335","20170305081229"
"10332","M._X._Karunaratnam","19807082","","5342","20170209121746"
"10333","Ivo_Brnčić","19811362","","4196","20170310140756"
"10334","Malva_Schalek","19815873","","3880","20170311173909"
"10335","Quinn_brothers'_killings","19818975","","14334","20170312213340"
"10336","James_Douglas_Edgar","19820262","","7476","20170310140804"
"10337","Walter_von_Bülow-Bothkamp","19831872","","7997","20170310140936"
"10338","Freddie_Woodruff","19834850","","4719","20170313112640"
"10339","List_of_New_Zealand_police_officers_killed_in_the_line_of_duty","19840071","","27695","20170124080835"
"10340","Suwanni_Sukhontha","19848154","","21378","20170305081320"
"10341","Lea_Deutsch","19848888","","8437","20170310141048"
"10342","Pinchas_Ben-Porat","19849901","","3278","20170305081320"
"10343","Thomas_E._O'Shea","19853937","","3314","20170304025930"
"10344","Jimmy_\"Orion\"_Ellis","19856640","","28744","20170310141200"
"10345","Conrad_Feger_Jackson","19861198","","7792","20170311041546"
"10346","Kareem_Rashad_Sultan_Khan","19863016","","6520","20170304051938"
"10347","William_Allmond_Codrington_Goode","19863278","","5924","20170310141228"
"10348","Gayle_Williams","19870216","","6923","20170310141238"
"10349","Georg_Sooden","19873765","","3425","20161231062344"
"10350","John_Edward_Sharman","19878449","","3389","20170310141240"
"10351","Necip_Hablemitoğlu","19883370","","12206","20170312110226"
"10352","Đorđe_Bogić","19884242","","4111","20170310141246"
"10353","Leone_Sextus_Tollemache","19885280","","5844","20170220182735"
"10354","Pat_Desmond","19887109","","14718","20170209122009"
"10355","Phil_Waller","19892850","","4491","20170310141256"
"10356","Pedro_de_Candia","19895353","","5516","20170310141257"
"10357","Li_Conghou","19895763","","15333","20170310141257"
"10358","April_Showers_(2009_film)","19896950","","7208","20170224054846"
"10359","Peter_Conder","19901580","","13072","20170209122012"
"10360","Max_Greenberg","19907565","","13673","20170209122012"
"10361","Ivo_Pukanić","19908497","","5691","20170313043431"
"10362","William_Yalland","19914402","","913","20160415093530"
"10363","Ferdinand_Magellan","19914843","","47357","20170311041636"
"10364","Walter_Grundmann","19918701","","5119","20170310141622"
"10365","Żeniówka_massacre","19924398","","3678","20170310141626"
"10366","Kurdybań_Warkowicki","19926343","","6821","20170310141637"
"10367","Niko_Koprivica","19927677","","1940","20170310141637"
"10368","Adamy_massacre","19928566","","11857","20170310141641"
"10369","Murder_of_Stephanie_Kuhen","19929022","","9627","20170211080434"
"10370","Vartkes_Serengülian","19929382","","2155","20170305081735"
"10371","Dikran_Chökürian","19929442","","1904","20170310141641"
"10372","Nazaret_Daghavarian","19929462","","2540","20170310141641"
"10373","Garabed_Pashayan_Khan","19929500","","1476","20161113093258"
"10374","Tlgadintsi","19929523","","7367","20170310141641"
"10375","Koryun_Nahapetyan","19929545","","1484","20170311024426"
"10376","Rudolf_Tayerlé","19937251","","1441","20170310141703"
"10377","Gordon_Belcher","19937634","","1187","20160415105922"
"10378","Daniel_Nicoletta","19938068","","12306","20170310141703"
"10379","Anne_Pressly","19939447","","13871","20170311041636"
"10380","Kashyapa_I_of_Anuradhapura","19942269","","7178","20170310141712"
"10381","William_Jefferson_(United_Nations_employee)","19945256","","10319","20170301103348"
"10382","Kumaraswamy_Nandagopan","19950026","","1931","20170209055851"
"10383","Eloá_Pimentel_hostage_crisis","19951323","","5248","20170111182659"
"10384","Casualties_of_the_September_11_attacks","19952110","","66345","20170312045810"
"10385","Lorenzo_Marcello","19955630","","1503","20170310141802"
"10386","Budki_Borovskiye","19958965","","2382","20170311041636"
"10387","Pańska_Dolina","19973109","","5949","20170310141926"
"10388","Karl_Bodenschatz","19978301","","5450","20170310141936"
"10389","John_de_Ferrers,_3rd_Baron_Ferrers_of_Chartley","19985487","","1721","20161119200528"
"10390","Andrei_Akimov_(footballer)","19985616","","2158","20170305081816"
"10391","Nicholas_Kemeys","20000178","","3197","20161231062536"
"10392","Nikolai_Kynin","20000258","","2024","20170305081816"
"10393","Grigori_Nikitin","20002411","","1974","20170305081816"
"10394","John_Kochurov","20004875","","7711","20170309012219"
"10395","Lord_Changping","20009972","","4779","20170310142204"
"10396","Władysław_Karaś","20013924","","2294","20170209122504"
"10397","Georges_Hamacek","20019450","","2543","20170310142219"
"10398","Eric_Cordingly","20025140","","4353","20170310142254"
"10399","Wang_Hebo","20028037","","1832","20170121051101"
"10400","Nemattanew","20029263","","4443","20161231062616"
"10401","Henry_Gunther","20030000","","10594","20170304233727"
"10402","George_Edwin_Ellison","20030152","","3888","20170309201830"
"10403","Henry_B._Hidden","20030548","","3976","20170208112158"
"10404","Harold_Cole","20042321","","5829","20170310142331"
"10405","Arthur_D._Nicholson","20043507","","9884","20170224062519"
"10406","Frederick_Thayre","20045001","","8416","20170310142332"
"10407","James_Deshler","20046954","","7634","20170304033924"
"10408","Christian_Tychsen_(Waffen-SS)","20052188","","4241","20170310142355"
"10409","George_Sinclair_(mercenary)","20058796","","6385","20161231062648"
"10410","Henri_Joseph_Fenet","20066929","","8058","20170304034104"
"10411","Eugène_Vaulot","20067659","","7115","20170304034104"
"10412","Stephen_Menheniott","20069577","","18587","20170103151731"
"10413","1998_killing_of_Iranian_diplomats_in_Afghanistan","20072274","","5262","20170227045944"
"10414","Bryn_Lewis","20074146","","4553","20170310142512"
"10415","Samia_Sarwar","20075061","","11154","20170313022356"
"10416","World_War_II_casualties_of_the_Soviet_Union","20084130","","96538","20170311041704"
"10417","Nicholas_Scibetta","20090814","","11150","20170310142553"
"10418","Friedrich_Köhnlein","20097838","","1452","20170310142558"
"10419","Fred_Perrett","20099292","","6241","20170311034941"
"10420","Odd_Isaachsen_Willoch","20100557","","11345","20170305082217"
"10421","Carl_Langbehn","20100629","","2336","20170310142646"
"10422","Franjo_Babić","20103451","","1970","20170310142647"
"10423","Edward_McMichael","20106043","","5761","20170310235853"
"10424","Hughie_Callan","20107088","","2311","20170228164715"
"10425","Ted_Regan","20107517","","1988","20170228164715"
"10426","Charles_Taylor_(rugby_player)","20112594","","9065","20170310142743"
"10427","Johnny_Mooring","20119317","","2953","20170216084710"
"10428","Ralph_Lancaster","20119732","","1689","20170307233725"
"10429","Peter_Martin_(footballer)","20119863","","4030","20170308115218"
"10430","Caesar_Lvovich_Kunikov","20121185","","2366","20170311024427"
"10431","Andrew_Gray_(surveyor)","20125631","","5560","20170310142924"
"10432","John_Barkoski","20126981","","6539","20170209122943"
"10433","George_Challis_(Australian_rules_footballer)","20129581","","2861","20170310142927"
"10434","Thomas_Pearsall","20130895","","2905","20170217014148"
"10435","Sigurd_Roll","20134418","","4075","20170309012219"
"10436","Jimmy_Haggerty","20134948","","10206","20170310143005"
"10437","Angels_of_Bataan","20144275","","23965","20170305013735"
"10438","Mario_Finzi","20151455","","7175","20170310143125"
"10439","Ernest_Shorrocks","20155821","","2754","20170305044440"
"10440","Archibald_Gracie_III","20159365","","11755","20170304040404"
"10441","Willi_Reinfrank","20167227","","990","20170305205946"
"10442","Augustin_Trébuchon","20167671","","8955","20170311041708"
"10443","Hugo_Bettauer","20174471","","13916","20170310143331"
"10444","Paul_Kornfeld_(playwright)","20177753","","7749","20170310143359"
"10445","Andrew_Dalgleish","20178990","","3851","20160603194316"
"10446","James_Aitken_(footballer)","20179017","","1710","20170228164720"
"10447","Jean-François_Tartu","20179094","","12724","20170118055751"
"10448","John_Bell_(Australian_footballer)","20179119","","2494","20170228164720"
"10449","Jack_Skelly","20181826","","1288","20170224062614"
"10450","Night_and_Fog_(1956_film)","20181860","","32871","20170310143401"
"10451","Reed_Waddell","20190155","","6091","20170304040842"
"10452","Horace_A._Bass_Jr.","20191521","","2175","20160719085523"
"10453","Joachim_Ziegler","20193261","","7737","20170304040842"
"10454","Murder_of_Garry_Newlove","20194310","","8303","20170119214248"
"10455","Henry_Lambert","20195450","","6484","20170301103951"
"10456","Second_Persian_invasion_of_Greece","20198436","","79924","20170313043942"
"10457","Griffiths_Mxenge","20198712","","1225","20170309212045"
"10458","August_Zehender","20207093","","4329","20170310143638"
"10459","Oliverotto_Euffreducci","20208046","","4247","20161125232027"
"10460","Francis_Annesley,_6th_Earl_Annesley","20212895","","3960","20170209055954"
"10461","Ernest_Deane","20221175","","13552","20170308160323"
"10462","Death_of_Baby_P","20222554","","28624","20170307165759"
"10463","Simon_Kaspé","20222641","","4467","20160416053432"
"10464","Bernhard_Letterhaus","20226813","","1795","20170310143821"
"10465","Josef_Jennewein","20227902","","6867","20170310143821"
"10466","John_H._Kelly","20231286","","9158","20170304041633"
"10467","The_Mayor_of_Castro_Street","20232717","","1675","20170310143823"
"10468","Niels_Bätge","20233605","","8274","20170310143823"
"10469","Bow_Kum","20234349","","4816","20170209123708"
"10470","Mari_Beyleryan","20236085","","1527","20170309195131"
"10471","Ardashes_Harutiunian","20236208","","3316","20170208142831"
"10472","Intra_(Diran_Chrakian)","20236320","","2931","20170310143827"
"10473","Felix_Zymalkowski","20252072","","6320","20170310143944"
"10474","Kurt_Johannsen","20253675","","4181","20170310143944"
"10475","Basil_Maclear","20254242","","3805","20170308160323"
"10476","Yaakov_Alperon","20258013","","7174","20170305083952"
"10477","Arsala_Jamal","20258754","","9769","20170310144001"
"10478","Levi_Frady","20260359","","1952","20170209124151"
"10479","Max_Wünsche","20278434","","8378","20170310163005"
"10480","Agnieszka_Pilchowa","20279108","","10413","20170310144106"
"10481","Nia_Glassie_abuse_case","20281622","","8154","20170302221114"
"10482","Gerard_Pappa","20286027","","14066","20170310144120"
"10483","Arthur_Sendas","20288309","","3083","20170301103952"
"10484","Riccardo_Pacifici","20294592","","6193","20170310144232"
"10485","Thomas_M._Wagner","20304806","","2096","20170304043309"
"10486","Karl_Pfeffer-Wildenbruch","20310682","","7730","20170310144412"
"10487","Gustav_Krukenberg","20315062","","8760","20170310144416"
"10488","Abu_Ghadiya","20328416","","3324","20170313044444"
"10489","Hirsh_Glick","20330199","","2308","20170310144602"
"10490","Eleonora_di_Garzia_di_Toledo","20331669","","19818","20170310144601"
"10491","Jon_Garth_Murray","20342517","","2440","20170310144659"
"10492","Valde_Hirvikanta","20343161","","1084","20170121051242"
"10493","Mario_Fernando_Hernández","20355444","","3204","20170121051245"
"10494","Bill_Carson_(sportsman)","20356886","","7650","20170311200337"
"10495","Ernst_Maisel","20356949","","3281","20170310144904"
"10496","Pau_Sabater","20359552","","2189","20170310144906"
"10497","František_Mrázek","20363881","","20786","20170310144958"
"10498","Szczurowa_massacre","20366482","","3499","20170304035657"
"10499","Lucien-Rene_Duchesne","20372258","","1201","20170120023840"
"10500","Wichard_von_Alvensleben","20382704","","4413","20161231063615"
"10501","Grigore_Bălan","20386320","","902","20170121051252"
"10502","Adolphe_Reinach","20390165","","3939","20170310225547"
"10503","Hubert_Freakes","20390187","","3566","20170308160323"
"10504","Richard_Lonergan","20393531","","7694","20170209124549"
"10505","Józef_Mieses","20401444","","1584","20170121051256"
"10506","Pinheiro_Machado_(politician)","20402823","","2287","20170310145251"
"10507","Vitaly_Karayev","20407093","","4615","20170305085433"
"10508","Ludvik_Buland","20411387","","7953","20170220214245"
"10509","Hemant_Karkare","20416021","","18002","20170311041934"
"10510","Hans_Baruch","20416985","","15724","20170211160531"
"10511","Castro_Camera","20417141","","8514","20170310223247"
"10512","Hossein_Kharrazi","20417280","","5471","20170306055830"
"10513","Vijay_Salaskar","20419098","","9664","20170305085436"
"10514","Ashok_Kamte","20419174","","14857","20170310145448"
"10515","Gavriel_Holtzberg","20430222","","19857","20170313044907"
"10516","Ivan_Turkenich","20432057","","3497","20170118211919"
"10517","Baruch_Steinberg","20434243","","8171","20161231063732"
"10518","Andreas_Liveras","20438920","","4173","20170209124741"
"10519","Ralph_Burkei","20440682","","1429","20170308205728"
"10520","Sandeep_Unnikrishnan","20447561","","11653","20170219120619"
"10521","Loumia_Hiridjee","20450692","","1535","20170310145819"
"10522","Michael_Rudder","20456262","","5119","20170312145331"
"10523","Isaac_Hayne","20457030","","4934","20170304060526"
"10524","Arthur_Beadsworth","20468817","","7267","20170209124830"
"10525","Józef_Szanajca","20483865","","1325","20170310150406"
"10526","Edith_Lagos","20496753","","1437","20170311141009"
"10527","Hans_Bartels","20497742","","5642","20170310150702"
"10528","Lalith_Jayasinghe","20511159","","7731","20161231063936"
"10529","Sadanand_Date","20514592","","2454","20170121051324"
"10530","Ulrik_Christian_Gyldenløve_(general)","20518475","","1859","20170310151127"
"10531","Korosciatyn_massacre","20520013","","11638","20170310151204"
"10532","David_M._Jones","20524832","","16847","20170310151209"
"10533","Waleed_Ehsanul_Karim","20526879","","3904","20170305085839"
"10534","Arthur_W._Wermuth","20534418","","13547","20170311042039"
"10535","Jean-Pierre_Ramel_(the_younger)","20543547","","3366","20170310151520"
"10536","Frederick_William,_Baron_de_Woedtke","20546203","","3148","20170224063644"
"10537","Murder_of_Jill-Lyn_Euto","20550353","","4064","20170209125305"
"10538","Furio_Niclot_Doglio","20552395","","10670","20170213004630"
"10539","Harry_Womack","20566994","","10376","20170216084919"
"10540","Chamaco_Ramírez","20569225","","3376","20170310151633"
"10541","Samuel_Frederick_Henry_Thompson","20571276","","8736","20170310151635"
"10542","Jochen_Balke","20571432","","1085","20170310151635"
"10543","Kōki_Ishii","20578596","","10894","20170311042040"
"10544","Salomon_Szapiro","20579314","","2114","20170121051342"
"10545","Ignacio_Uría_Mendizábal","20584883","","1473","20161126212646"
"10546","Claudinei_Resende","20586898","","953","20170121051344"
"10547","Artem_Teryan","20597426","","3694","20170311200507"
"10548","Stateira_(wife_of_Artaxerxes_II)","20607625","","3846","20170207155920"
"10549","Maarten_de_Niet_Gerritzoon","20608167","","2058","20170121051352"
"10550","Murder_of_Jan_Pawel_and_Quiana_Jenkins_Pietrzak","20612579","","24076","20170209125524"
"10551","Karl_Topp","20615055","","2262","20170121051354"
"10552","Dan_Bullock","20633725","","6978","20170310170530"
"10553","Paschal_Hickman","20638886","","6059","20170310152830"
"10554","Natan_Spigel","20640470","","3057","20170312094053"
"10555","Robert_Corbet","20646900","","10636","20170301104305"
"10556","Avgust_Pirjevec","20648151","","4113","20170310152926"
"10557","Akira_Matsunaga_(footballer,_born_1914)","20654427","","2465","20170310152935"
"10558","Tokutaro_Ukon","20654669","","2552","20170310152935"
"10559","Francesco_Bonifacio","20663502","","15104","20170309012221"
"10560","Dionisie_Ghermani","20665009","","5192","20170209125707"
"10561","Theodor_Franz,_Count_Baillet_von_Latour","20666639","","4237","20170310152955"
"10562","David_Watts_(rugby_player)","20668475","","4457","20170310153033"
"10563","Horace_Thomas","20678420","","5627","20170310153239"
"10564","David_Walker_(cricketer)","20683003","","6005","20170226233458"
"10565","Koitalel_Arap_Samoei","20691102","","4055","20161123122942"
"10566","Tom_Sullivan_(boxer)","20692718","","10495","20161208162734"
"10567","Ameer_Faisal_Alavi","20692762","","12300","20170311042206"
"10568","Erik_S._Kristensen","20692917","","10381","20170313045010"
"10569","Joshua_Eaton","20695057","","1970","20170310153714"
"10570","Friderich_Adolph_Schleppegrell","20695841","","1749","20170121051423"
"10571","Edmund_Durfee","20699712","","6329","20170209125931"
"10572","Dovid_Bornsztain","20712529","","12480","20161231064952"
"10573","Călin_Gruia","20713725","","5754","20170312004727"
"10574","Józef_Biniszkiewicz","20735728","","3050","20170310154226"
"10575","Almon_W._Babbitt","20736235","","12905","20170310154227"
"10576","Solamalay_Namasivayam","20738804","","8058","20170220172626"
"10577","Edward_Payson_Chapin","20740935","","8792","20170304085301"
"10578","Charles_(Tamil_militant)","20742395","","10852","20170310154321"
"10579","Takeda_Nobuzane","20745435","","3167","20170219110206"
"10580","Hussain_Najadi","20745489","","8397","20161231065111"
"10581","Heinz_Brandt","20749343","","6650","20170313010941"
"10582","Bhargavi_(actress)","20757621","","3294","20170309012330"
"10583","Nahla_Hussain_al-Shaly","20760733","","1275","20170305092026"
"10584","Bernard_Donaghy","20763237","","3535","20170209130311"
"10585","Ramon_Vila_Capdevila","20765787","","6983","20170313090314"
"10586","Caterina_Visconti","20767992","","8867","20170219152017"
"10587","Hubert_Schmundt","20770850","","7313","20170311222824"
"10588","Gregers_Gram","20778086","","9949","20170310154700"
"10589","Max_Seela","20780476","","5414","20170310154702"
"10590","Gale_Benson","20780810","","5386","20170209130444"
"10591","Otto_von_Schrader","20790480","","5609","20170310154808"
"10592","Richard_Corfield","20792201","","4486","20170221035752"
"10593","Donald_Hankey","20801449","","14045","20170310154832"
"10594","Sittas","20803024","","5716","20170305092649"
"10595","Kurt_Franke","20805236","","5214","20170313085944"
"10596","Frank_Linke-Crawford","20817216","","11494","20170310154938"
"10597","Lewis_Blackmore","20817478","","7818","20170228164720"
"10598","Katherine_Walsh_(actress)","20824558","","3257","20170306233622"
"10599","John_Raphael_(sportsman)","20824650","","7942","20170310154954"
"10600","Thomas_David_Frank_Evans","20826244","","3612","20170218142309"
"10601","Norm_Bradford","20826296","","2054","20170228164720"
"10602","Cliff_Burge","20826404","","1590","20170228164720"
"10603","Arthur_Caldwell_(Australian_footballer)","20826489","","2407","20170308141239"
"10604","Harry_Collins_(footballer)","20826563","","1461","20170228164720"
"10605","Alan_Cordner","20826706","","11968","20170304234345"
"10606","Joe_Crowl","20826941","","1583","20170228164720"
"10607","Fred_Fielding_(footballer)","20826988","","1559","20170228164720"
"10608","Peter_Chitty","20827142","","7791","20170228164720"
"10609","Charlie_Fincher","20827325","","12390","20170304234347"
"10610","Jack_Freeman_(Australian_rules_footballer)","20827470","","1528","20170310155001"
"10611","Dave_Gillespie","20827512","","1583","20170228164720"
"10612","Artie_Harrison","20827998","","1710","20170310155001"
"10613","Ed_Harrison_(footballer)","20828177","","1268","20170228164720"
"10614","Lou_Holmes_(footballer)","20828196","","1253","20170228164720"
"10615","Sadegh_Sharafkandi","20828829","","6922","20170218185449"
"10616","Miguel_Castaño","20831785","","4119","20170209060346"
"10617","Herb_Hunter_(footballer)","20837057","","19183","20170228164720"
"10618","Les_James","20837144","","1482","20170310134434"
"10619","Arthur_Jones_(Australian_footballer)","20837299","","1354","20170301104550"
"10620","Bill_Landy","20837342","","1267","20170228164720"
"10621","Charles_Langtree","20837431","","1425","20170310112728"
"10622","Les_Lee","20837760","","1755","20170228164720"
"10623","Jim_Mackie","20837851","","1300","20170228164720"
"10624","Tom_McCluskey","20837905","","1592","20170228164720"
"10625","Fen_McDonald","20837969","","11309","20170228164720"
"10626","Heinrich_Borgmann","20840228","","6139","20170310155023"
"10627","Arthur_McKenzie","20841470","","1313","20170306065855"
"10628","Bill_Nolan_(footballer,_born_1888)","20841557","","1318","20170310070034"
"10629","Bert_O'Connell","20841716","","1353","20170308141549"
"10630","Sid_O'Neill","20841785","","1319","20170228164720"
"10631","Jim_Pender_(footballer,_born_1877)","20841927","","1684","20170306074431"
"10632","Hugh_Plowman","20842045","","1901","20170228164720"
"10633","Bill_Rogers_(footballer)","20842365","","2139","20170228164720"
"10634","Gerald_J._Ryan","20842424","","1548","20170228164720"
"10635","Charles_Walton_(murder_victim)","20842609","","36645","20170215170638"
"10636","Alexander_Salton","20842683","","2873","20160417225031"
"10637","Claude_Thomas_(footballer)","20842723","","1558","20170228164720"
"10638","Jack_Turnbull_(footballer)","20842798","","2247","20170228164720"
"10639","Jack_P._Walker","20842829","","1334","20170228164720"
"10640","Alf_Williamson","20842924","","6180","20170310155026"
"10641","Tommy_Worle","20842982","","1230","20170228164720"
"10642","Jack_Atkins","20843234","","1780","20170228164729"
"10643","Wilf_Atkinson","20843268","","1531","20170228164729"
"10644","Paul_Bell_(footballer)","20843311","","1391","20170228164729"
"10645","George_Brock_(footballer)","20843438","","1688","20170228164729"
"10646","Bill_Cosgrove","20843492","","1781","20170228164729"
"10647","Jack_Drake_(footballer)","20843581","","2772","20170228164729"
"10648","Noel_Ellis","20843660","","2545","20170228164729"
"10649","Bob_Flegg","20843724","","1850","20170310155026"
"10650","Bill_Garvie","20843780","","1478","20170228164729"
"10651","Alf_Giblett","20843810","","1401","20170228164729"
"10652","Godfrey_Goldin","20843841","","1737","20170228164729"
"10653","Alf_Hedge","20843912","","1632","20170228164729"
"10654","Ronald_Gerrard","20843939","","2553","20170308160323"
"10655","Augustus_Sclafani","20848563","","2165","20170310155050"
"10656","Fred_Heintz","20851380","","1387","20170228164729"
"10657","Bill_Hudson_(footballer)","20851452","","1268","20170228164729"
"10658","Len_Johnson_(footballer)","20851524","","2171","20170310155114"
"10659","Jack_Keddie","20851589","","1299","20170228164729"
"10660","Norm_Le_Brun","20851706","","2177","20170228164729"
"10661","Jack_Lynch_(footballer,_born_1918)","20851756","","1883","20170228164729"
"10662","Wallace_Mills","20851832","","2181","20170228164729"
"10663","Derek_Mollison","20851871","","2784","20170228164729"
"10664","Alex_Nash","20852016","","2009","20170228164729"
"10665","Norm_Oliver_(footballer,_born_1922)","20852145","","1934","20170228164729"
"10666","Dick_Pirrie","20852243","","1690","20170228164729"
"10667","Beres_Reilly","20852383","","2286","20170228164729"
"10668","Archie_Roberts_(Australian_footballer)","20852483","","9136","20170228164729"
"10669","Gordon_Sawley","20852532","","1716","20170228164729"
"10670","Mo_Shapir","20852550","","1226","20170228164729"
"10671","Jack_Shelton","20852571","","14969","20170228164729"
"10672","Jack_Wade_(footballer)","20852599","","1899","20170310155114"
"10673","Max_Wheeler","20852614","","1361","20170228164729"
"10674","Camp_Hulen","20855583","","1945","20170208090122"
"10675","Domingo_Francisco_Sánchez","20856968","","1602","20170121051520"
"10676","Kurt_Böhmer","20865058","","4090","20170310155129"
"10677","Karl-Heinz_Weber","20865247","","7896","20170310155129"
"10678","Daniel_Mandl","20865961","","2710","20170310155129"
"10679","Otto_Fönnekold","20867318","","4474","20170310155150"
"10680","Blackfriars_Massacre","20868925","","15279","20170310155153"
"10681","Wilhelm_Lemke","20869438","","27661","20170310155153"
"10682","Ronald_Zinn","20870062","","2899","20170311200508"
"10683","Charles_Mayo_(cricketer)","20870515","","3329","20170226233507"
"10684","Stepan_Guryev","20871556","","2911","20170311024459"
"10685","Eberhard_von_Boremski","20876558","","7684","20170310155310"
"10686","Nicholas_Pillai_Pakiaranjith","20877450","","2913","20170209205432"
"10687","Abdul_Ahad_Karzai","20879205","","2623","20170310155314"
"10688","Carlo_Taube","20882333","","3050","20170310155314"
"10689","Jakob_Norz","20888177","","9651","20170310155322"
"10690","Hans_Kirschstein","20891340","","6658","20170310155331"
"10691","Ömer_Lütfü_Topal","20893599","","7936","20170209131351"
"10692","Nurullah_Tevfik_Ağansoy","20893688","","4277","20170310155335"
"10693","Medet_Serhat","20893763","","6817","20170309012330"
"10694","Hacı_Karay","20893887","","1782","20170121051528"
"10695","Savaş_Buldan","20893931","","3614","20170121051528"
"10696","Behçet_Cantürk","20894090","","3676","20170310155335"
"10697","Askar_Simitko","20894940","","2965","20170205094527"
"10698","Lazım_Esmaeili","20894981","","2518","20170205094527"
"10699","Hans_Erdmenger","20901255","","6948","20170311042411"
"10700","Murder_of_Robert_Eric_Wone","20905695","","27597","20170217132300"
"10701","Kazbek_Pagiyev","20908574","","4497","20170305095330"
"10702","Ragheb_Harb","20911536","","2067","20170310155533"
"10703","Heinrich_Sterr","20911599","","11084","20170310155533"
"10704","Tessa_Davies","20913681","","1455","20170306044512"
"10705","Nizar_Rayan","20913810","","19840","20170310100436"
"10706","The_Gugulethu_Seven","20914885","","8754","20170310155537"
"10707","Art_Donahue","20916470","","7556","20170310155545"
"10708","Suresh_Kumar_and_Ranjith_Kumar_incident","20917178","","2683","20150708064244"
"10709","Bob_Neighbors","20927172","","6269","20170311060615"
"10710","Hubert_Amyot_D'Inville","20927741","","1007","20170310155736"
"10711","Thomas_C._Wasson","20927924","","6672","20160418063051"
"10712","James_Halliday_(weightlifter)","20929633","","2481","20170221183501"
"10713","George_Mouzalon","20930875","","17480","20170305095332"
"10714","Pierre_Belon_Lapisse","20933111","","20769","20170205095235"
"10715","Osman_Mirzayev","20936076","","4579","20170305095900"
"10716","William_S._O'Sullivan","20937018","","7399","20161231065526"
"10717","Wilfred_J._Delaney","20937472","","2880","20161231065527"
"10718","2007_suicide_bombings_in_Iraq","20937486","","147913","20170311042411"
"10719","Arthur_Dodd_(Auschwitz_survivor)","20941049","","10800","20170310155829"
"10720","Frank_Keith_Simmons","20941257","","4392","20170220154650"
"10721","Charles_Gargotta","20941884","","4650","20170310155831"
"10722","Abu_Zakaria_al-Jamal","20949685","","1226","20170305095902"
"10723","Phil_Lamason","20960936","","44989","20170224064725"
"10724","Mark_Yevtyukhin","20962758","","9918","20170313050341"
"10725","Victor_Biaka_Boda","20970105","","2052","20170312051531"
"10726","Richard_DiNome","20972411","","4729","20170310160058"
"10727","Harry_Keith","20974929","","13248","20170310160116"
"10728","Preston_Smith_(general)","20994868","","6340","20170304104131"
"10729","Hans_Bütow","20995237","","4874","20170310160333"
"10730","Frank_Amato","20999048","","6982","20170310160334"
"10731","Lasantha_Wickrematunge","21004596","","22793","20170310160420"
"10732","Mohammad_Boroujerdi","21007146","","6407","20170313050341"
"10733","Hans_Bertram","21008192","","2963","20170310160425"
"10734","My_Sister,_My_Love_(novel)","21018633","","1563","20170313110522"
"10735","Mohammed_Fazle_Rabbee","21026293","","13958","20170310160611"
"10736","Ricardo_Bitancort","21028478","","3088","20170217041617"
"10737","Battle_casualties_of_World_War_II","21030574","","19731","20170313050342"
"10738","Joseph_Scorney","21031990","","2971","20170310160717"
"10739","Hugh_Pigot_(Royal_Navy_officer,_born_1769)","21033263","","13491","20170313050342"
"10740","German_prisoners_of_war_in_the_Soviet_Union","21035875","","13960","20170310160729"
"10741","John_Alan_Coey","21036617","","26205","20170224064811"
"10742","Scipio_Slataper","21037346","","6077","20170310160736"
"10743","Eduard_Ritter_von_Dostler","21044206","","8469","20170310160803"
"10744","Walter_Hennecke","21048734","","4862","20170304105931"
"10745","Joachim,_7th_Prince_Murat","21048809","","4446","20170307084151"
"10746","Vasil_Chekalarov","21053161","","4201","20170311210659"
"10747","Fort_Getty","21053771","","5482","20170310160835"
